id,OpenStatus
10651959,0.416133250794
2982134,0.439418129378
980881,0.809145425207
1075189,0.698201951827
10985086,0.663355362636
7470981,0.414048011269
9840723,0.441086242749
9666979,0.338172041238
4017565,0.483207558404
2957627,0.675661130898
5847627,0.539417956145
3713311,0.386956981831
2117541,0.756381486529
9224444,0.380505432488
10568081,0.712060549772
8110613,0.396791778781
246912,0.692112373829
10560949,0.764172064176
3341436,0.376650244385
6580530,0.306257109823
627649,0.73658057476
7745139,0.354110102467
8311330,0.362108195036
2013358,0.619597345766
5766839,0.380147640651
6427631,0.395645291715
10436766,0.523617225599
9513442,0.425689111053
9413207,0.411450918503
8665454,0.424718610756
7349397,0.334351590595
9740746,0.743949736085
3379150,0.437302240583
4038601,0.42721473771
4956505,0.668451250372
7973419,0.779280572655
8717841,0.361280193386
5008773,0.726716784678
11277029,0.651918771573
11476165,0.452101377303
8621839,0.409451312437
3949264,0.338833006278
9642922,0.479445561258
11521501,0.68426054779
2834944,0.739158741566
8752820,0.362125833047
1126006,0.413422518309
11610535,0.706666790618
8543938,0.33260301604
1195241,0.37096523389
6924519,0.651888429402
10139354,0.408989220238
5825434,0.66352853221
2041232,0.355416375756
1723327,0.379378680305
10650667,0.741697103395
8801131,0.469083929977
4702252,0.369882274726
9798513,0.391369234151
7525082,0.707881880212
7823845,0.717271364943
8598230,0.713937823969
10051678,0.329853273461
11731493,0.399560591882
8355662,0.717448491454
1786190,0.361504777878
7474328,0.482085436056
7295104,0.499994193595
747625,0.357903910622
4657505,0.712037057564
6901554,0.32919521637
3609442,0.349690494352
10430215,0.314270040227
1480104,0.675444664368
7388739,0.386360769581
5794588,0.681970607569
11301818,0.348221774907
10447656,0.304205251224
9592926,0.345733357133
2009454,0.638347607503
3243400,0.495838091035
6275552,0.323743309485
4107558,0.781990030174
3196199,0.411062485066
9384293,0.802563460776
291513,0.348629157618
10307266,0.39145787857
5766717,0.372185678587
523050,0.333909045013
3059913,0.780824786486
4007690,0.345953928396
2296364,0.795819498605
9004325,0.395777736667
7250070,0.619636173706
5502650,0.309538333751
1295000,0.863413956678
6802233,0.734527159746
7575818,0.433341227101
10032891,0.476386704633
5470956,0.64577304498
3615509,0.401008770059
9573818,0.702310291763
3398172,0.693731124684
7829038,0.317324623582
7030605,0.364777072537
1541157,0.361643524537
11126377,0.325707792449
5313198,0.729655657587
11281769,0.749072440139
9633135,0.657334781366
11503951,0.397094968976
5858701,0.658557142258
9338761,0.697606825483
2435036,0.323816719385
4303163,0.366031236345
265417,0.442271438595
9842325,0.71640588844
3946851,0.343092602134
11246421,0.397480216414
9117745,0.676689096215
1483531,0.391432312429
6984619,0.757050357367
4925359,0.401918929365
10423378,0.381925744482
5766453,0.329669045904
8364115,0.378143748227
10945080,0.373882963085
7380333,0.336559219008
10971957,0.659312903531
8453483,0.442224872231
7804067,0.392283478719
3365165,0.367163212268
6188821,0.338204964861
5533560,0.355821863382
5011766,0.428040492114
6411182,0.381135163673
10098356,0.359183497353
2549035,0.391449779042
4534246,0.748592864795
1032824,0.340194338516
2349270,0.463577790939
6350764,0.734426844615
5415115,0.331910311294
7342319,0.413433436875
6907874,0.712020413871
8271194,0.351364355265
7709790,0.451836405563
6063473,0.360548937339
8557509,0.378120114313
4003283,0.439518712149
9896320,0.416441265866
5579752,0.802843143878
7045246,0.625552716124
3618447,0.305791373941
7715740,0.677832835735
8148826,0.357617064237
3580681,0.368407751008
9270808,0.668761371772
6118617,0.66843165388
11088945,0.386094759635
7795399,0.681255992789
6992923,0.715252011029
11340335,0.360780347079
1523143,0.618812783449
10535962,0.633052968611
7112434,0.665043554415
7630596,0.641877137799
2218322,0.464443734811
8317340,0.784516046064
7949013,0.345638131988
983195,0.571779741632
4139845,0.356296409918
9197312,0.736647188289
37640,0.37502126823
6113516,0.666362079884
3308228,0.314273336681
10660101,0.703970502935
7479889,0.665326253217
7885214,0.340006805678
7650001,0.395366674751
8076138,0.338579483936
9332196,0.352861601637
1143783,0.395817191986
4335849,0.713224103088
5830649,0.715004840132
11068561,0.729157906317
10586516,0.366163487638
10299468,0.31524697564
371248,0.741127531732
6914753,0.745556368993
1840620,0.454119579112
5911445,0.384333891948
8460845,0.413126044156
3165483,0.342132149427
6262287,0.331617495237
1042114,0.650942637475
5815694,0.319604604329
7544648,0.662169508783
5382057,0.440650704017
5250751,0.689815202851
9170207,0.799962358377
8882691,0.371658345586
8522527,0.698262529613
4836391,0.46624703603
9324298,0.329096322387
5934947,0.302820755845
7723642,0.360303094332
6159506,0.458148399033
