id,OpenStatus
10651959,0.498688752279
2982134,0.534016320758
980881,0.643960885467
1075189,0.53941063892
10985086,0.576550360453
7470981,0.577367814891
9840723,0.545650652524
9666979,0.498688752279
4017565,0.498688752279
2957627,0.428645677584
5847627,0.499253527908
3713311,0.501406992507
2117541,0.487021339043
9224444,0.459592211922
10568081,0.422875100943
8110613,0.498688752279
246912,0.463196969346
10560949,0.499361334041
3341436,0.537830158554
6580530,0.499737131476
627649,0.510472181446
7745139,0.460266237353
8311330,0.498688752279
2013358,0.537812863658
5766839,0.589888591038
6427631,0.459592211922
10436766,0.538322487116
9513442,0.420986791349
9413207,0.579313598878
8665454,0.459592211922
7349397,0.577028219425
9740746,0.545559920331
3379150,0.576465424681
4038601,0.474617111668
4956505,0.421065940256
7973419,0.421037672323
8717841,0.57645409957
5008773,0.489877013292
11277029,0.552231947665
11476165,0.498700348483
8621839,0.463691868462
3949264,0.459592211922
9642922,0.460789505182
11521501,0.499613012207
2834944,0.562114262144
8752820,0.498688752279
1126006,0.57645409957
11610535,0.537801333677
8543938,0.543245993215
1195241,0.475592410525
6924519,0.420986791349
10139354,0.518285085289
5825434,0.420986791349
2041232,0.498688752279
1723327,0.537830158554
10650667,0.537801333677
8801131,0.538264845797
4702252,0.421964074357
9798513,0.538003102501
7525082,0.539419819447
7823845,0.499488892986
8598230,0.459621013422
10051678,0.421229904465
11731493,0.420986791349
8355662,0.57645409957
1786190,0.522506732029
7474328,0.470131130089
7295104,0.497198077127
747625,0.543949255394
4657505,0.499655957524
6901554,0.477779339335
3609442,0.462394220245
10430215,0.421032018799
1480104,0.539099469181
7388739,0.420986791349
5794588,0.546775871787
11301818,0.461033882754
10447656,0.501814135074
9592926,0.503239163638
2009454,0.4227811828
3243400,0.656820859117
6275552,0.422586457803
4107558,0.563758629817
3196199,0.498688752279
9384293,0.539025385841
291513,0.499114372882
10307266,0.498688752279
5766717,0.498688752279
523050,0.423875157062
3059913,0.426658627744
4007690,0.540348648869
2296364,0.525415802132
9004325,0.423605432962
7250070,0.509032432919
5502650,0.540083659835
1295000,0.582097363456
6802233,0.46101659402
7575818,0.459592211922
10032891,0.500394679714
5470956,0.420986791349
3615509,0.537801333677
9573818,0.593283691016
3398172,0.501848923456
7829038,0.498717742792
7030605,0.459592211922
1541157,0.511582525473
11126377,0.539512011731
5313198,0.582705930351
11281769,0.57645409957
9633135,0.502671161129
11503951,0.498688752279
5858701,0.538697130644
9338761,0.577447043324
2435036,0.539214720799
4303163,0.420986791349
265417,0.445807725381
9842325,0.590149131402
3946851,0.459592211922
11246421,0.459592211922
9117745,0.461431549424
1483531,0.528165045649
6984619,0.501824454315
4925359,0.46056243262
10423378,0.421037672323
5766453,0.420986791349
8364115,0.459667096382
10945080,0.459592211922
7380333,0.537841688435
10971957,0.459592211922
8453483,0.502086643574
7804067,0.537916631668
3365165,0.56692414065
6188821,0.500062908822
5533560,0.57645409957
5011766,0.420986791349
6411182,0.501475488192
10098356,0.420986791349
2549035,0.422385043036
4534246,0.42101505835
1032824,0.459690138121
2349270,0.652672137248
6350764,0.539341492735
5415115,0.459592211922
7342319,0.508161692501
6907874,0.428227523181
8271194,0.459621013422
7709790,0.427531116326
6063473,0.420986791349
8557509,0.582297536039
4003283,0.501785144741
9896320,0.429954705709
5579752,0.57645409957
7045246,0.459621013422
3618447,0.423640657166
7715740,0.500224175327
8148826,0.498688752279
3580681,0.420986791349
9270808,0.459661335974
6118617,0.460493288543
11088945,0.499439068118
7795399,0.538351307391
6992923,0.460015083784
